Timestamp,Player_position_x,Player_position_y,Player_position_z,Object_name,Distance_to_object,Gaze_position_x,Gaze_position_y,Gaze_position_z,Object_gaze_x,Object_gaze_y
86.60081,-6.224918,3.195121,-21.22371,None,None,-4.435295,1.964725,-23.89795,
86.61125,-6.221692,3.196402,-21.21908,None,None,-4.435296,1.97827,-23.96257,
86.62191,-6.217417,3.197632,-21.21384,None,None,-4.435296,1.866983,-24.05628,
86.63281,-6.213409,3.199049,-21.20828,None,None,-4.435295,1.885066,-24.09613,
86.6427,-6.209846,3.200399,-21.2028,None,None,-4.435295,1.844055,-24.18721,
86.65372,-6.206171,3.201551,-21.19718,None,None,-4.435295,1.820167,-24.22505,
86.66481,-6.202066,3.202833,-21.19141,None,None,-4.435295,1.777539,-24.36119,
86.67597,-6.19768,3.204131,-21.18483,None,None,-4.435295,1.845621,-24.23774,
86.68699,-6.193358,3.205795,-21.17749,None,None,-4.435295,1.846855,-24.33191,
86.69822,-6.189351,3.207526,-21.16963,None,None,-4.435295,1.92311,-23.86135,
86.70929,-6.185713,3.209313,-21.16156,None,None,-4.435295,2.140556,-23.38456,
86.72034,-6.182078,3.211035,-21.15351,None,None,-4.435295,2.328699,-23.04827,
86.73146,-6.178618,3.212644,-21.14552,None,None,-4.435295,2.434205,-22.62078,
86.74265,-6.175184,3.214013,-21.13779,None,None,-4.435295,2.470678,-22.40913,
86.75441,-6.17185,3.21546,-21.13035,None,None,-4.435295,2.534841,-22.12698,
86.76479,-6.168543,3.216795,-21.12274,None,None,-4.435295,2.581377,-21.99374,
86.7759,-6.165271,3.217901,-21.1149,None,None,-4.435295,2.577322,-21.92521,
86.78695,-6.162339,3.21908,-21.10761,None,None,-4.435295,2.565006,-21.83305,
86.7981,-6.159427,3.220009,-21.1004,None,None,-4.435295,2.558205,-21.76556,
86.80932,-6.156096,3.22071,-21.09332,None,None,-4.435295,2.541696,-21.76984,
86.82034,-6.152331,3.221234,-21.08648,None,None,-4.435295,2.540018,-21.79192,
86.83155,-6.148534,3.221514,-21.07964,None,None,-4.435295,2.448676,-21.99187,
86.8429,-6.144662,3.221766,-21.07282,None,None,-4.435295,2.578069,-21.78344,
86.85361,-6.140899,3.221798,-21.06626,None,None,-4.435295,2.558145,-21.77809,
86.86501,-6.137214,3.221785,-21.05986,None,None,-4.435296,2.55772,-21.82697,
86.8759,-6.133965,3.221841,-21.05351,None,None,-4.435295,2.513541,-21.77068,
86.88691,-6.131344,3.222247,-21.0465,None,None,-4.435295,2.488456,-21.78543,
86.89814,-6.129417,3.222968,-21.03912,None,None,-4.435295,2.499101,-21.90462,
86.90915,-6.128111,3.224001,-21.03124,None,None,-4.435295,2.509243,-21.85603,
86.92036,-6.127508,3.225089,-21.02343,None,None,-4.435295,2.521429,-21.84014,
86.93137,-6.127491,3.226327,-21.01584,None,None,-4.435295,2.421452,-22.03558,
86.94268,-6.1279,3.22782,-21.00785,None,None,-4.435295,2.436873,-22.0453,
86.95397,-6.128838,3.229364,-21.00015,None,None,-4.435295,2.423323,-22.05437,
86.9651,-6.130429,3.231147,-20.99222,None,None,-4.435295,2.471515,-21.91141,
86.97648,-6.132248,3.233102,-20.98445,None,None,-4.435296,2.464349,-21.92729,
86.98798,-6.135063,3.234964,-20.97764,None,None,-4.435295,2.4187,-21.69689,
86.99908,-6.13777,3.236736,-20.97113,None,None,-4.435295,2.427888,-21.39407,
87.01035,-6.140476,3.237952,-20.96489,None,None,-4.435295,2.427896,-21.16775,
87.02179,-6.143016,3.239451,-20.95875,None,None,-4.435295,2.426395,-20.87848,
87.03298,-6.14522,3.240561,-20.9524,None,None,-4.435296,2.474014,-20.76181,
87.0443,-6.147188,3.241617,-20.94689,None,None,-4.435295,2.469125,-20.61109,
87.05582,-6.148764,3.242682,-20.94088,None,None,-4.435295,2.511528,-20.37209,
87.06695,-6.150294,3.243557,-20.93563,None,None,-4.435295,2.543756,-20.23209,
87.07832,-6.151386,3.24461,-20.92966,None,None,-4.435295,2.550745,-20.1007,
87.08954,-6.152709,3.245487,-20.92373,None,None,-4.435295,2.570881,-19.9759,
87.10086,-6.154261,3.246254,-20.9178,None,None,-4.435295,2.547306,-20.01024,
87.11222,-6.155777,3.24688,-20.91179,None,None,-4.435295,2.52904,-20.18397,
87.12646,-6.157371,3.247352,-20.90619,None,None,-4.435295,2.532388,-20.16534,
87.13786,-6.158899,3.247691,-20.90042,None,None,-4.435295,2.521364,-20.29029,
87.14812,-6.160245,3.247991,-20.89465,None,None,-4.435296,2.503856,-20.26143,
87.15773,-6.161506,3.248351,-20.88827,None,None,-4.435295,2.596503,-20.26547,
87.16795,-6.163168,3.248621,-20.88209,None,None,-4.435295,2.579367,-20.28901,
87.17876,-6.165579,3.248722,-20.8763,None,None,-4.435295,2.583834,-20.31436,
87.1897,-6.168641,3.248612,-20.87085,None,None,-4.435295,2.604733,-20.12744,
87.20086,-6.172395,3.248089,-20.86598,None,None,-4.435295,2.605685,-20.13424,
87.2122,-6.176119,3.247234,-20.8611,None,None,-4.435295,2.558795,-20.09983,
87.22304,-6.179705,3.24625,-20.85621,None,None,-4.435295,2.580923,-20.06567,
87.23431,-6.183046,3.245091,-20.85047,None,None,-4.435295,2.617548,-19.83604,
87.2453,-6.185771,3.244137,-20.84395,None,None,-4.435295,2.684225,-19.52768,
87.25677,-6.188606,3.243184,-20.83706,None,None,-4.435295,2.754958,-19.12235,
87.26797,-6.191375,3.242589,-20.82983,None,None,-4.435295,2.853667,-18.87657,
87.27876,-6.193801,3.242213,-20.82313,None,None,-4.837232,2.803199,-18.8453,
87.28978,-6.196277,3.241933,-20.8167,None,None,-5.005212,2.725075,-18.8453,
87.30083,-6.198187,3.242054,-20.81082,None,None,-5.213028,2.773023,-18.8453,
87.31202,-6.200338,3.242221,-20.80498,None,None,-5.393209,2.737517,-18.8453,
87.32307,-6.20242,3.242561,-20.79912,Testobject4 (1),2.179457,-5.650391,2.755788,-19.0643,0,0
87.33447,-6.204693,3.242999,-20.79271,Testobject4 (1),2.174073,-5.768696,2.735049,-19.0643,0,0
87.34526,-6.206906,3.243343,-20.78583,Testobject4 (1),2.168228,-5.649519,2.734577,-19.0643,0,0
87.35638,-6.209342,3.243987,-20.77896,Testobject4 (1),2.162529,-5.656946,2.731036,-19.0643,0,0
87.36784,-6.211331,3.244478,-20.77259,Testobject4 (1),2.157161,-5.654467,2.750136,-19.0643,0,0
87.37872,-6.213876,3.244941,-20.76694,Testobject4 (1),2.152586,-5.59016,2.788018,-19.0643,0,0
87.38966,-6.216431,3.245509,-20.76218,Testobject4 (1),2.148884,-5.604456,2.773048,-19.0643,0,0
87.40079,-6.219476,3.246225,-20.7585,Testobject4 (1),2.14634,-5.653274,2.793481,-19.0643,0,0
87.41185,-6.222909,3.246935,-20.75546,Testobject4 (1),2.144489,-5.624722,2.814721,-19.0643,0,0
87.42297,-6.22711,3.2477,-20.75431,Testobject4 (1),2.144583,-5.525583,2.775304,-19.0643,0,0
87.4351,-6.231309,3.248321,-20.75278,None,None,-5.354527,2.771782,-18.8453,
87.44519,-6.235343,3.248797,-20.752,None,None,-5.273457,2.724893,-18.8453,
